"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1526","Caterpillar","The boots were of good quality and fit was good","Michel V.","These were bought as part of my sons Christmas. The boots were of good quality and fit was good.  Sadly after only wearing boots three times one of the lace eyelets fell off and the boots were returned and replacement pair sent out to us. This was the first time I had returned any items to Amazon but process proved to be quite simple. Hoping replacement pair will not have the same problem.  Would have rated 5 star if first pair had not been returned.","Reviewed in the United Kingdom on 9 January 2016","4.0 out of 5 stars","Verified Purchase"
"1527","Caterpillar","Ottime scarpe, ideali per uso intenso","Florence King","Era da tempo che volevo acquistare queste CAT, e ora posso dire che la loro fama è meritata.Le scarpe si presentano solide e curate nei dettagli, mentre i materiali e le cuciture sono di alto livello. Sono molto comode e tengono il piede al caldo, l'ideale per chi come me è abituato a camminare molto, anche d'inverno.Per quel che riguarda la taglia, io ho optato per un numero in meno alla mia misura, quindi un 42 invece del 43 che porto solitamente, la scarpa ha inoltre il pregio di fasciare molto bene il piede.In definitiva un ottimo acquisto, che sicuramente ripeterò in futuro e che pertanto consiglio a chi è in cerca degli scarponcini comodi, ben fatti e resistenti.","Reviewed in Italy on 10 October 2014","4.0 out of 5 stars","Verified Purchase"
"1528","Caterpillar","丈夫なキャタピラ","Marco","安全靴かと思ってしまう重厚な感じがいいです敢えて黄色を選ぶのもまた良し","Reviewed in Japan on 22 January 2018","4.0 out of 5 stars","Verified Purchase"
"1529","Caterpillar","Bonne taille de pied mais très chaude","miyabin","Cette paire de chaussures est très solide et confortable. Je l'utilise pour le travail de dehors et de bricolage comme chaussures de sécurité. Attention elles sont très chaudes pour l'été.  👌 Cependant je les recommande !","Reviewed in France on 26 May 2022","5.0 out of 5 stars","Verified Purchase"
"1530","Caterpillar","Five Stars","🏵️🌸🌼 Lili J 🌼🌸🏵️","Nice","Reviewed in the United Kingdom on 14 November 2016","5.0 out of 5 stars","Verified Purchase"
"1531","Caterpillar","Three Stars","TazzUK","OK but hard on foot around edges due to glue spillover","Reviewed in the United Kingdom on 12 February 2017","4.5 out of 5 stars","Verified Purchase"
"1532","Caterpillar","Good quality, Comfortable, Bigger size than usual","James","Pleased with the purchase.Just make sure to order at least 1 size smaller than usual.  I usually wear size 47, I purshased 46 but it is still large, so I use extra sole and thick socks. Otherwise the boots are very comfortable, heavy on groung and seems durable.","Reviewed in Sweden on 9 April 2023","3.0 out of 5 stars","Verified Purchase"
"1533","Caterpillar","Lovely boots and fit well","Mr L Le Gallais","The media could not be loaded.
                
            
                
            
            
        
    
    
Comfortable, value for money, nice overall as boots and look s good with jeans.","Reviewed in the United Kingdom on 2 January 2023","5.0 out of 5 stars","Verified Purchase"
"1534","Caterpillar","Une tuerie","JIJI972","Super paire de shoesMieux que du timberland que vous verrez a chaque coin de rue Seul bemol je chausse en général du 45Jai pris du 45 jai l'impression davoir du 46.5 voir 47 au piedsObliger de mettre 2 semelle ou 2 paires de chaussettesDonc choisissez 1 voir 2 tailles en moins","Reviewed in France on 4 March 2023","4.0 out of 5 stars","Verified Purchase"
"1535","Caterpillar","Look good feel great","Ben Teasdale","Had these boots a week or more now and worn them several times. They need o shrink a bit but fit well and are comfortable","Reviewed in the United Kingdom on 7 December 2019","5.0 out of 5 stars","Verified Purchase"
"1536","Caterpillar","Taille40 pour 25cm c'est parfait .","Manu","On a pris du 40 pour du 25cm de pied .et c'est parfait . Le prix est très bien . Reste à voir dans le temps mais la qualité a premiere vue est très bien . La taille on a choisie av c le tableau de correspondance caterpillar et pour le 40 ça correspond à un pieds de 25cm rien a redire elle vont se faire se lâcher un peu donc inutile de prendre plus grand ce serait dommage pour cette pointure en tout les cas ...  Mer i c'est parfait de chez parfait.","Reviewed in France on 4 November 2021","5.0 out of 5 stars","Verified Purchase"
"1537","Caterpillar","Taille grand","BOSS","C est super taille grand un peu réche à l intérieur si on enlève la semelle  interieure","Reviewed in France on 6 December 2021","4.0 out of 5 stars","Verified Purchase"
"1538","Caterpillar","Four Stars","fabiana cordero","Great, comfortable","Reviewed in the United Kingdom on 7 August 2018","4.0 out of 5 stars","Verified Purchase"
"1539","Caterpillar","Tres bon  achat","THEERLYNCK ANNICK","parfait","Reviewed in France on 2 February 2024","4.0 out of 5 stars","Verified Purchase"
"1540","Caterpillar","Excelente producto","Ricardo H.","Llegaron en tiempo y forma. Excelente producto, me base en las medidas de otras botas CAT que tenia y sin problema no varía el tamaño, me quedaron perfectas","Reviewed in Mexico on 31 May 2019","5.0 out of 5 stars","Verified Purchase"
"1541","Caterpillar","Nickel.","Bubu","Nickel.","Reviewed in France on 25 February 2024","4.5 out of 5 stars","Verified Purchase"
"1542","Caterpillar","solide...intemporel élégant et pratique","Krikri","Offert à mon frère pour Noël pour la seconde fois. Il est adepte de ce modèle depuis de nombreuses années... a été utilisé aussi bien dans le cadre de son travail que dans la vie de tous les jours car solide élégant et toujours dans l’air du temps!Je lui ai offert pour Noël 2022 et elles m'ont été demandées pour ce Noël 2023....commandées un mardi elles ont été livrées le vendredi...deux jours avant Noël...tout le monde était content !!!! Super je recommande !!!!","Reviewed in France on 29 July 2023","5.0 out of 5 stars","Verified Purchase"
"1543","Caterpillar","Love them. Reliable as ever.","Amazon Customer","Great old reliable CATS. They fit great from the very first time you put them on. I've not had a pair for a few years and forgot just how good they were. Great price too.","Reviewed in the United Kingdom on 24 July 2015","5.0 out of 5 stars","Verified Purchase"
"1544","Caterpillar","Good boots","Pedro","Good boots","Reviewed in the United Kingdom on 4 January 2020","5.0 out of 5 stars","Verified Purchase"
"1545","Caterpillar","他とは違う","a9393","しっかりとした作り込みで大変満足です、サイズも少し大きいぐらいが丁度でした。","Reviewed in Japan on 11 April 2018","5.0 out of 5 stars","Verified Purchase"
"1546","Caterpillar","Quality","Staff 1","Brilliant boots! Perfect fit,(8), well made and give the impression they were made to last. Happy to recommend them.","Reviewed in the United Kingdom on 13 December 2023","5.0 out of 5 stars","Verified Purchase"
"1547","Caterpillar","Rapport qualité-prix avantageux","The notorious","Je confirme d'autres commentaires, taille plus grand que la moyenneJ'ai pris une taille en dessous de ma pointure et elles me vontLe rapport qualité-prix a première vue semble excellent, a voir si ça confirme dans la duréeJe précise je les ai eu lors d'une promotion + un code réduction a 72 euros livré !Elles font plus ""Work Wear"" que les célèbres Timberland","Reviewed in France on 19 November 2022","5.0 out of 5 stars","Verified Purchase"
"1548","Caterpillar","Taille trop petit","The notorious","La faible quotation n'est pas due au produit lui même, qui est d'excellente qualité (j'en ai déjà acheté plusieurs)Par contre, fautes attention, prenez une taille au dessus pour vous éviter un retour inutile.A noter aussi, le retour à été fait sans problème. Aucun frais compté.","Reviewed in France on 23 January 2024","5.0 out of 5 stars","Verified Purchase"
"1549","Caterpillar","Chaussures superbes","Serge","Rien à dire. Ces chaussures ont l'air de bonne qualité. J'ai pris une taille en dessous comme conseillé","Reviewed in France on 25 October 2023","5.0 out of 5 stars","Verified Purchase"
"1550","Caterpillar","Las mejores notas relación precio calidad","Fanny","Necesitas pedir un número más pequeño que el que utilizas normalmente. Excelente calidad y comodidad para uso diario.","Reviewed in Mexico on 10 July 2019","1.0 out of 5 stars","Verified Purchase"
"1551","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","STAYING PUT","Anita","I WISH THAT THE ELASTIC AROUND THE BOTTOM WAS A LITTLE TIGHTER, BECAUSE THE SEAT AWAYS COMES UP AND I HAVE TO PULL IT DOWN","Reviewed in the United States on 27 January 2024","4.2 out of 5 stars","Verified Purchase"
"1552","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Fits our 2018 Jeep Renegade","SPOON","Easy to install. Looks nice and is comfortable. You will need to remember that the tiny air mesh holes will let things get under the cover. At the same time still will protect most of the seat front seats.","Reviewed in the United States on 16 February 2024","4.0 out of 5 stars","Verified Purchase"
"1553","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Price and fits seats very good","Hammer","Fits Toyota tundra seats well","Reviewed in the United States on 6 February 2024","5.0 out of 5 stars","Verified Purchase"
"1554","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","They fit nice","John stanton","They fit great and look great the price was much more reasonable the other covers. I’ve only had them a few weeks so I don’t know how  long they will last or how they will hold up over time but so far I’m very satisfied","Reviewed in the United States on 9 February 2024","4.0 out of 5 stars","Verified Purchase"
"1555","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","They look good","Angel L Rosado","I use these on my truck. My truck is uses the work truck. Sometimes I’m going to screwdrivers keys in my pockets and I would tear apart whichever color I’ve got these have been the strongest so far and they look good and they were easy to put on highly recommend them.","Reviewed in the United States on 3 February 2024","5.0 out of 5 stars","Verified Purchase"
"1556","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","CAT seat covers","Matt Seal","Saw these on the Amazon warehouse for $20. Figured I’d give it a shot and I am amazed. Awesome quality. Came in original package with no damage or anything. Installed them on my 2009 gmc 1500. Super easy install. Definitely please for $20 😎 glad I could repurpose","Reviewed in the United States on 6 February 2024","5.0 out of 5 stars","Verified Purchase"
"1557","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great product - easy to use","Matt Seal","Covers seem durable so far. Very easy to install and stay in place. Great product especially for the price. would recommend.","Reviewed in the United States on 20 February 2024","5.0 out of 5 stars","Verified Purchase"
"1558","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","They’re decent","Tracey","Didn’t fit my truck the best, but I knew that when I ordered them.","Reviewed in the United States on 26 February 2024","5.0 out of 5 stars","Verified Purchase"
"1559","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Item looks good","Ryan","Good value for the price","Reviewed in the United States on 18 January 2024","5.0 out of 5 stars","Verified Purchase"
"1560","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","2009 GMC Sierra 1500 seat covers","Tyrone","Very easy to install. They fit just right without zagging.","Reviewed in the United States on 26 February 2024","5.0 out of 5 stars","Verified Purchase"
"1561","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Beware of small headrest","George McK","I installed it on front leather seat of Volvo S60 2007 as the seat got its stitches worn out so its sponge exposed.  I mended by leather tapes but it is not nice leather seat as before.  I think some cosmetics would help.  This Cat seat covers looks a nice one so I bought it.  All went well except the headrest.The Cat heatrest is too small as depicted in the picture.  I pulled it all the way down for the front but then the back would have about 1/5th exposed.  Not perfect but nice for the price.","Reviewed in the United States on 16 November 2023","4.2 out of 5 stars","Verified Purchase"
"1562","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great quality","George McK","Really great quality and looks great in my husband’s truck. However, the Velcro that is supposed to strap under the seat isn’t that great. It’s actually quite difficult to fasten it under the seat and so the cover doesn’t stay is place super well. May just be my husband’s seat, but if you can’t get underneath it well this will be difficult to use.","Reviewed in the United States on 13 December 2023","4.0 out of 5 stars","Verified Purchase"
"1563","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Seat covers for my 2023 silverado","Overjoyed Mom","I was pleasantly surprise at the quality and the fit of these universal seat covers for what I paid for them I wasn't expecting much. I think they will last as long as the last ones I purchased and paid over $100 for.","Reviewed in the United States on 1 February 2024","4.0 out of 5 stars","Verified Purchase"
"1564","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Good quality","Stephen A.","Well made fits well looks God happy with product","Reviewed in the United States on 23 February 2024","4.0 out of 5 stars","Verified Purchase"
"1565","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Fit properly","Melody wonsyld","I like these seat covers, the price is good and they fit good in my truck.","Reviewed in the United States on 6 January 2024","5.0 out of 5 stars","Verified Purchase"
"1566","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","NOT universal.","Aaron H.","The fit on these is not good in my minivan. The steering wheel cover didn't even remotely come close to fitting my steering wheel even though my steering wheel is only 14 inches. The seat covers don't work with sidearm rest. And the headrest cover is quite small it didn't even cover my entire headrest. The materials seem okay will have to check over time. But I'm just not in the mood to take them all off again and fold them up to return them so I'll just live with what I got. Overall these are just for a specific type of seat and for that reason I'm only going three stars.","Reviewed in the United States on 9 February 2024","5.0 out of 5 stars","Verified Purchase"
"1567","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","High Quality!","Rene L.","Really love these for my truck, they are very breathable and comfortable. Also will suit any car and match because of the all back! It can make only old car look nice and clean","Reviewed in the United States on 1 February 2024","4.0 out of 5 stars","Verified Purchase"
"1568","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Not bad","Emma Hoffman","Id buy again","Reviewed in the United States on 27 February 2024","3.0 out of 5 stars","Verified Purchase"
"1569","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Nice seat covers","Penny Hopkins","Fits my truck buck the piece that goes on the head rest was a little small","Reviewed in the United States on 13 February 2024","5.0 out of 5 stars","Verified Purchase"
"1570","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Good","Charles","DC covers are fine. I don’t care for the cat emblem on them but they are just what I needed. They cover my seats. So for the price they are excellent.","Reviewed in the United States on 21 December 2023","5.0 out of 5 stars","Verified Purchase"
"1571","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great quality","Austin","So far so good. Had them for a month seem like they will last a while.","Reviewed in the United States on 12 February 2024","4.2 out of 5 stars","Verified Purchase"
"1572","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Good fit and easy to install","Austin","Mainly they look good and fit tight enough but not to tight. Good color and seem to hold up well so far.","Reviewed in the United States on 8 February 2024","5.0 out of 5 stars","Verified Purchase"
"1573","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Seat covers","dannyk","Good value for the price. They fit well and are working as described.","Reviewed in the United States on 12 February 2024","5.0 out of 5 stars","Verified Purchase"
"1574","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Luce muy elegante","Charles L","Encaja perfectamente en Tacoma 2020","Reviewed in the United States on 3 January 2024","5.0 out of 5 stars","Verified Purchase"
"1575","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","one size fits all","Ricardo varona","easy to install","Reviewed in the United States on 3 January 2024","5.0 out of 5 stars","Verified Purchase"
"1576","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Looks grate","Jackie Rawlings","I got this for my NV2500, fits quite nice a is a good buy for the quality and price","Reviewed in the United States on 4 February 2024","4.0 out of 5 stars","Verified Purchase"
"1577","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Quality and easy to install","ELAINE S.","I used different ones before but this one is way better","Reviewed in Canada on 8 January 2024","4.0 out of 5 stars","Verified Purchase"
"1578","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Dodge Ram 2019","syed IQBAL","Dodge Ram 2019. Fit the seats great and look nice.","Reviewed in the United States on 11 February 2024","5.0 out of 5 stars","Verified Purchase"
"1579","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great fit","Melissa Anne","The fit was awesome. Comfortable seat  covers.","Reviewed in the United States on 10 February 2024","4.0 out of 5 stars","Verified Purchase"
"1580","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Easy to install","David Jones","Easy to install,good quality,good price","Reviewed in the United States on 10 February 2024","5.0 out of 5 stars","Verified Purchase"
"1581","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great seat covers for your buck!","Arthur Fleck","Seat covers fit perfectly. Headrests cover dont really cover much but i didnt end up using them. Like usual, i bought these to cover the hole in the driver seat. They’re not heavy duty but they’re also NOT cheapily made. Im happy with the purchase.","Reviewed in the United States on 14 January 2024","4.2 out of 5 stars","Verified Purchase"
"1582","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Amazing!","These are so nice in my new Outback!","They stay in place, they fit great and are comfortable!","Reviewed in the United States on 6 February 2024","5.0 out of 5 stars","Verified Purchase"
"1583","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","They fit very well","These are so nice in my new Outback!","Like most seat covers eventually they stretch and distort","Reviewed in the United States on 4 February 2024","5.0 out of 5 stars","Verified Purchase"
"1584","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","quality","Robert Bowyer","They are kind of cheezey but for the price I cant complain. Its not a  custom fit  ithink it will be tight on some seats and loose on others.If your just looking for something to throw on your seats to keep the grime off or cover some bad looking seats this might be for you.They look alot better in the picture then they probably will on your seats.just sayin.","Reviewed in the United States on 29 January 2024","5.0 out of 5 stars","Verified Purchase"
"1585","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Car seats","Sharon B.","I got the car seats for my son and his wife loves them.","Reviewed in the United States on 29 January 2024","5.0 out of 5 stars","Verified Purchase"
"1586","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","2016 Silverado","Viv","For those who have one, these covers WILL fit a 2016 Silverado. As other reviews have stated, one of the read covers is smaller than the other, and the material is kinda thin. Forget about strapping it underneath your seat. There's not enough space with the seats electric controls. This means you may have to pull the covers back into place at times, or 'jimmy right something to make it stay.Over all, I am pleased with my purchase. 4 stars because of the head covers and thin material, but I would buy them again. And I do recommend. Especially if you're able to get it to strap together under your seat.","Reviewed in the United States on 2 September 2023","3.0 out of 5 stars","Verified Purchase"
"1587","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great quality","Fred E Wilson III","Best for a full size seat but bought for a4runner and they'll work.","Reviewed in the United States on 29 January 2024","5.0 out of 5 stars","Verified Purchase"
"1588","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Love these to protect my Toyota Tacoma","Mountain mama","They look great and were easy to install. Just make sure you put them on the correct seats so that the air-bag tag is next to the window side of the seat.","Reviewed in the United States on 16 January 2024","4.0 out of 5 stars","Verified Purchase"
"1589","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Great Looking, Not Lasting","RutabagaSue","Maybe some seat covers last for more than a year, but this driver's side one made it no further. This Ford F-150 is mostly driven by one person with a passenger only a few times since these covers were installed  was installed in November 2022. The passenger cover looks the same as that day, but as the photo shows, constant use on the driver's side led to the seat cover fabric stretching and then tearing. That cover wasn't subjected to any hard use, and the driver is a petite woman who doesn't wear a suit of armor.","Reviewed in the United States on 10 January 2024","5.0 out of 5 stars","Verified Purchase"
"1590","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Amazing","AZCharlie01","So good and not cheaply made.","Reviewed in the United States on 5 February 2024","5.0 out of 5 stars","Verified Purchase"
"1591","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","2018 Forester-Best Seat cover yet","Weezernator","PRO-Easy to install-does NOT look like a slip cover-does NOT pill-reasonably priced-strong durable fabricCON-headrest is not a snug fit (would probably fit better with Velcro straps)-the back fabric is about 3 inches too short therefore exposing the back/bottom of the seat fabric [my interior is light grey], allowing back passengers to soil with their shoes-I easily removed the front CAT logo with a seam ripper…I thought it was too big","Reviewed in the United States on 6 October 2023","4.2 out of 5 stars","Verified Purchase"
"1592","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Awesome 👍🏾","Tony D","These guys work great in our SUV!","Reviewed in the United States on 5 February 2024","4.0 out of 5 stars","Verified Purchase"
"1593","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Quality Seat Covers","Jason R.","This is a very good quality seat cover, the only problem I can for see is the Velcro strap under the seat that keeps the bottom down and tight, the seat cover mfg needs to change that design. Over good seat cover for the price","Reviewed in the United States on 2 January 2024","5.0 out of 5 stars","Verified Purchase"
"1594","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Kinda ok","Christopher","Didn’t specify in the description that it didn’t go around the seat belt and that it was meant for seat belts that are attached to the side and not seat","Reviewed in the United States on 15 February 2024","5.0 out of 5 stars","Verified Purchase"
"1595","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Didn’t fit","Emily Elise","This did not fit my fiancé’s duramax. Not made for seats that have built in seatbelts. Even though it says it fits his duramax. It most definitely did not","Reviewed in the United States on 14 February 2024","3.0 out of 5 stars","Verified Purchase"
"1596","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Perfect fit","Selenee","These are very nice, however, the only thing is that they are very very thin. I dont think they will last to long. However, we will see. They do seems to slip off from the botton at times. Besides that everything else is perfect.","Reviewed in the United States on 9 February 2024","3.0 out of 5 stars","Verified Purchase"
"1597","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Look great","Gb","Fit nicely, nice styling.","Reviewed in the United States on 30 January 2024","3.0 out of 5 stars","Verified Purchase"
"1598","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Fit F250 perfectly","Kate","These fit my husbands F250 seats like a glove. They are comfortable to sit on and help to keep the everyday wear and tear down!","Reviewed in the United States on 10 January 2024","5.0 out of 5 stars","Verified Purchase"
"1599","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","Caterpillar Seat covers","Hunter Hemmerling","Before I talk about the seat covers I wanna say that I spent 2 hours on a chat room with CarID trying to find seat covers for my 2015 GMC Sierra Denali 1500. After no luck and only a pair of front seats that were 300$ for the set, I purchased these as my last hope.They fit great and had plenty of spots to make them fit tighter and stay fitting. I would recommend these to anyone with a truck because of how cheap they are and how good quality they are.","Reviewed in the United States on 5 December 2023","5.0 out of 5 stars","Verified Purchase"
"1600","Caterpillar MeshFlex Automotive Seat Covers for Cars Trucks and SUVs","They fit beautifully!","Amazon Customer","I gave them to my husband as one of his Christmas presents. He loves them. They look great. The seats were real old.","Reviewed in the United States on 16 January 2024","5.0 out of 5 stars","Verified Purchase"
"1601","Caterpillar Men's Cargo Pant with Holster","Hole in crotch after 3 months","stephanie and todd","These are great pants... fit great, but then got a hole in the crotch after 3 months of wearing over the weekends (working on house projects). Disappointed in the quality of stitching.","Reviewed in the United States on 17 July 2017","4.4 out of 5 stars","Verified Purchase"
"1602","Caterpillar Men's Cargo Pant with Holster","Shrunk significantly even with cold water wash and low heat dryer cycle.","🐰🐶🐔🦆","After the first time of washing them in cold water and drying on low heat with other permanent press clothes, these pants shrunk significantly. Pants that fit before washing could not be worn afterwards. Meanwhile, none of the other clothes in that load shrunk. When we reached out to customer service we were told nothing could be done. I do NOT recommend buying these pants unless you buy them way too big and hope they shrink!","Reviewed in the United States on 10 February 2024","2.0 out of 5 stars","Verified Purchase"
"1603","Caterpillar Men's Cargo Pant with Holster","Great work pants","Jonathan Billington","Nice pants, roomy comfy and lots of useful pockets.","Reviewed in the United States on 16 February 2024","1.0 out of 5 stars","Verified Purchase"
"1604","Caterpillar Men's Cargo Pant with Holster","Durable pants","benjamin olmstead","Good pants.  They are exceptionally durable.  The only thing I would change was the integrated tool belt.  It would not tuck away easily.  I eventually cut it off.  Would have been 5 stars if it was removable or tuck away-able.","Reviewed in the United States on 29 December 2022","5.0 out of 5 stars","Verified Purchase"
"1605","Caterpillar Men's Cargo Pant with Holster","Your co-workers will be envious.","Robert","These pants fit exactly as I expected, i love them and my co-workers all want a pair now.Dont worry about people saying to order a size up.  Go look at your pants and read the size, thats what you need.","Reviewed in Canada on 24 January 2017","4.0 out of 5 stars","Verified Purchase"
"1606","Caterpillar Men's Cargo Pant with Holster","If you like to move around a lot and in heat don’t buy.","Amazon Customer","Hot, baggy and very uncomfortable.","Reviewed in the United States on 11 July 2018","5.0 out of 5 stars","Verified Purchase"
"1607","Caterpillar Men's Cargo Pant with Holster","Exelente","Jose antonio arguelles","Muy bueno","Reviewed in Mexico on 15 October 2018","1.0 out of 5 stars","Verified Purchase"
"1608","Caterpillar Men's Cargo Pant with Holster","Best pants for any tradesman! ! Hands down! From floor covering to snowremoval, and excavation. I absolutely love them","Brian B.","I bought these pants at the beginning of fall, and absolutely love them!  Its now the end of February and these pants have not let me down. I always just wore jeans for work before. Have done so for 20+ years. After getting these its all i wear. I probably wore my jeans only a handful of times since, because the cat pants were officially dirty. I say officially because i swear these things repel dirt and dust, not to mention they seem to be water repellent! I'm a in house tile setter for a local builder, i do most of our showers and tile work. I also do carpentry,  and operate our hook truck (dumpster hauling) when I'm inbetween tile projects. I also have my hoist and can operate machinery (2a/3c) Before I bought these pants I would dress a bit different depending on what I was doing. Since wearing them for the first time I've fallen in love with them. If im working, be it around the house or professionally;  I'm wearing my cat pants. I do not always use the pouches, and when tucked away you forget they are even their. The pouches are made from a thinner material, but it seems strong. I do try to be careful with sharp tools. My favorite use for them is for my spacers though! They are perfect for tile setting. You can easily have your knife, 5in1, nippers, and spacers all on you comfortably, plus room for a few other things. Thats just in the pouches! The pockets are awesome too. So many. Everybody will have a different use for each one.  Seems like each pocket was made for particular items like a calculator, nailsets, catspaw, wallet, and a few more! I don't use the knee pads yet, but I will sooner or later. I have proknee knee pads which i prefer for most stuff. However I think the inserts will definitely be useful doing odds and ends where i am up and down alot. Ive just not needed them yet. As i mentioned earlier the pants seem to repel dirt, water and dust. No doubt, if you get grout or thinset or the water from cleaning either its going to stick to the pants, but it washes off easily.  I'm a very neat installer and tend to keep clean. I'll wash it off as i go and avoid making a mess to begin with.  if you are a messy tradesman then they probably wont help you in that department. If you are like me and like to keep clean they are great! Ive worn the same pair of pants 5-7 days a week washing only when needed but typically no more then one or two times a week. If when i pat them, dust comes off, or if they look dirty ill wash them. When i wore jeans i had to wear a fresh pair every day! When i first got them i told the wife we will probably wanna get a second pair because i couldn't go back to jeans after wearing them, lol. But keeping them clean has been a non issue. I am a very particular person. Clean clothing is a must for me. So i am not sacrificing my cleanliness to wear them in this fashion.  I have also wore them in a few snowstorms and a blizzard shoveling.  During the first storm i didn't wanna wear the cat pants cause i wanted to save them for work, so i wore my jeans. When i came back in they were soaked like jeans always do. I was froze. It sucked as usual.  The cat pants are a bit on the thick side, so i decided to try them out on the next trip out, and wow what difference!  No layer, just pants, and i was fine. It was 25 degrees wind and snowing. Pants barely soaked any water up. After that i always just wore the cat pants for snow removal too. I find the pants to fit well based on the size chart. I have the us 36/34 w/L for the cat pants and before that i always wore dickies 34/32. My dickies fit snug/boarder on tite. Were as the cat pants are a bit loose. I may try the next size down on my next pair. I was more afraid of them being to tight.All in all; the bottom line is: GET THE PANTS, THEY EFFING ROCK!! lol. Game changers. Everyone who seems them, loves them. If you are looking at these for someone else as a gift or whatever, buy them! They will love them!  Any tradesman will enjoy these pants.  Even the guys who still love the overalls will love these pants too!","Reviewed in the United States on 25 February 2017","5.0 out of 5 stars","Verified Purchase"
"1609","Caterpillar Men's Cargo Pant with Holster","Construction must have.","Brian B.","Pants are definitely built for construction workers.  The thigh area was a little tight on the fit.  Otherwise the pants were all that was advertised and more.","Reviewed in the United States on 1 September 2021","5.0 out of 5 stars","Verified Purchase"
"1610","Caterpillar Men's Cargo Pant with Holster","Usefull","BigMilt8","Worth it.so mane pockets that you wouldn't know what and where else to put stuffs","Reviewed in the United States on 24 January 2022","5.0 out of 5 stars","Verified Purchase"
"1611","Caterpillar Men's Cargo Pant with Holster","Awesome","James Allen Kammer","Fit as expected. Use them for work and seem very durable","Reviewed in Canada on 3 October 2021","4.4 out of 5 stars","Verified Purchase"
"1612","Caterpillar Men's Cargo Pant with Holster","Four Stars","James","Everything but the fit is amazing got a 30 that feels like a 34","Reviewed in the United States on 27 February 2016","5.0 out of 5 stars","Verified Purchase"
